source_type,source_name,entity,document_type,procedure_text,has_tables,pages
ENLACE,Procedimientos - DUTTY FREE,SUNAT,WEB,ía las observaciones o incidencias asociadas a su solicitud para la subsanación correspondiente. una vez subs,False,1
ENLACE,Procedimientos - DUTTY FREE,SUNAT,WEB,"ho lugar. c) llevar, como medida de seguridad, un registro informático de sus operaciones de ingreso y salid",False,1
ENLACE,Procedimientos - DUTTY FREE,SUNAT,WEB,sto de la intendencia de aduana aérea y postal el registro del manifiesto aéreo conforme a lo previsto en li,False,1
ENLACE,Procedimientos - DUTTY FREE,SUNAT,WEB,bandeja de spam o de correo no deseado. 2. con el registro de la mencionada dirección de correo electrónico,False,1
ENLACE,Procedimientos - DUTTY FREE,SUNAT,WEB,"e ser conforme, numera la solicitud y comunica la autorización del traslado al declarante, a través del correo e",False,1
ENLACE,Procedimientos - DUTTY FREE,SUNAT,WEB,señalada y a la ceu del dt. 7. el dt verifica la autorización de salida de su recinto de la mercancía en la dec,False,1
ENLACE,Procedimientos - RANCHO DE NAVE,SUNAT,WEB,rancho de nave procedimiento general proc: despa-pg.18 rancho de nave vigencia,False,1
ENLACE,Procedimientos - RANCHO DE NAVE,SUNAT,WEB,"o exterior y a quienes intervienen en el presente procedimiento. iii. responsabilidad la aplicación, cumplimiento",False,1
ENLACE,Procedimientos - RANCHO DE NAVE,SUNAT,WEB,y seguimiento de lo establecido en el presente procedimiento es de responsabilidad del intendente nacional de,False,1
ENLACE,Procedimientos - RANCHO DE NAVE,SUNAT,WEB,". objetivo establecer las pautas a seguir para el trámite de ingreso, traslado y salida de las mercancías d",False,1
ENLACE,Procedimientos - RANCHO DE NAVE,SUNAT,WEB,uestos. 2. el presente procedimiento no regula el trámite de salida de las mercancías de rancho de nave o p,False,1
ENLACE,Procedimientos - RANCHO DE NAVE,SUNAT,WEB,ón de la declaración 1. el declarante registra la solicitud de rectificación de la declaración en el portal d,False,1
ENLACE,Procedimientos - RANCHO DE NAVE,SUNAT,WEB,"signado ingresa al sistema informático, evalúa la solicitud y consigna el resultado en la sección observacion",False,1
ENLACE,Procedimientos - RANCHO DE NAVE,SUNAT,WEB,"declaración”, despape. 00.07. vii. descripcion a. registro de identificación de la mercancía en el manifiest",False,1
ENLACE,Procedimientos - RANCHO DE NAVE,SUNAT,WEB,"te. b) en las otras vías, registra en la sección “registro complementario de manifiesto de carga” del portal",False,1
ENLACE,Procedimientos - RANCHO DE NAVE,SUNAT,WEB,"tema informático genera y numera un formulario de registro de información, el que es puesto en conocimiento",False,1
ENLACE,Procedimientos - MATERIAL PARA USO AERONAUTICO,SUNAT,WEB,material para uso aeronautico procedimiento general proc: despa-pg.19 material para uso aeron,False,1
ENLACE,Procedimientos - MATERIAL PARA USO AERONAUTICO,SUNAT,WEB,"e comercio exterior que participan en el presente procedimiento. iii.responsabilidad la aplicación, cumplimiento",False,1
ENLACE,Procedimientos - MATERIAL PARA USO AERONAUTICO,SUNAT,WEB,y seguimiento de lo establecido en el presente procedimiento es de responsabilidad del intendente nacional de,False,1
ENLACE,Procedimientos - MATERIAL PARA USO AERONAUTICO,SUNAT,WEB,a de mercancía de importación para el consumo. el trámite se realiza conforme al procedimiento general “imp,False,1
ENLACE,Procedimientos - MATERIAL PARA USO AERONAUTICO,SUNAT,WEB,ca de la declaración 1. el declarante registra la solicitud electrónica de rectificación de la declaración en,False,1
ENLACE,Procedimientos - MATERIAL PARA USO AERONAUTICO,SUNAT,WEB,opción “rectificación” del portal de la sunat. la solicitud puede ser de aprobación automática o de evaluació,False,1
ENLACE,Procedimientos - MATERIAL PARA USO AERONAUTICO,SUNAT,WEB,n previa.2. la solicitud de aprobación automática debe cumplir conjuntamen,False,1
ENLACE,Procedimientos - MATERIAL PARA USO AERONAUTICO,SUNAT,WEB,nto se entiende por: 1. catálogo de productos: al registro de la información de la mercancía del beneficiari,False,1
ENLACE,Procedimientos - MATERIAL PARA USO AERONAUTICO,SUNAT,WEB,con su competencia funcional. 11. inventario: al registro o transmisión de información del movimiento del m,False,1
ENLACE,Procedimientos - MATERIAL PARA USO AERONAUTICO,SUNAT,WEB,9. el declarante regulariza la declaración con el registro en la opción “regularización mua salida” del port,False,1
ENLACE,Procedimientos - MATERIAL PARA USO AERONAUTICO,SUNAT,WEB,"uando el mtc cancela, revoca, anula o suspende el permiso de operaciones del beneficiario, este comunica a",False,1
ENLACE,Procedimientos - MATERIAL PARA USO AERONAUTICO,SUNAT,WEB,la superficie. el beneficiario debe contar con la autorización del  mtc. 4. el beneficiario debe contar con un d,False,1
ENLACE,Procedimientos - MATERIAL PARA USO AERONAUTICO,SUNAT,WEB,"de la resolución del mtc. cuando no se renueva la autorización de la administración aduanera, se procede de la m",False,1
ENLACE,Procedimientos - MATERIAL PARA USO AERONAUTICO,SUNAT,WEB,o. es la identificación de cada mercancía para su inscripción en el catálogo de productos. 5. declaración: a la,False,1
ENLACE,Procedimientos - MATERIAL DE GUERRA,SUNAT,WEB,material de guerra procedimiento general proc: despa-pg.20 material de guerra vige,False,1
ENLACE,Procedimientos - MATERIAL DE GUERRA,SUNAT,WEB,"perador interviniente (oi) que participan en este procedimiento.iii. responsabilidad la aplicación, cumplimiento",False,1
ENLACE,Procedimientos - MATERIAL DE GUERRA,SUNAT,WEB,y seguimiento de lo establecido en el presente procedimiento es de responsabilidad del intendente nacional de,False,1
ENLACE,Procedimientos - MATERIAL DE GUERRA,SUNAT,WEB,de la declaración 1. el beneficiario registra la solicitud electrónica de rectificación de la declaración en,False,1
ENLACE,Procedimientos - MATERIAL DE GUERRA,SUNAT,WEB,"o salida - rectificación, según corresponda.2. la solicitud es de aprobación automática, salvo que la declara",False,1
ENLACE,Procedimientos - MATERIAL DE GUERRA,SUNAT,WEB,de las siguientes condiciones:a) cuente con otra solicitud de rectificación pendiente en evaluación.b) esté,False,1
ENLACE,Procedimientos - CONTENEDORES,SUNAT,WEB,contenedores procedimiento general proc: despa-pg.21 contenedores vigencia:,False,1
ENLACE,Procedimientos - CONTENEDORES,SUNAT,WEB,"bios i. objetivo impartir instrucciones sobre los procedimientos a aplicarse al ingreso y salida de contenedores,",False,1
ENLACE,Procedimientos - CONTENEDORES,SUNAT,WEB,to y seguimiento de lo establecido en el presente procedimiento es de responsabilidad de las intendencias de adua,False,1
ENLACE,Procedimientos - CONTENEDORES,SUNAT,WEB,". infracciones, sanciones y delitos no aplica. x. registros las intendencias de aduana transmitirán mensualm",False,1
ENLACE,ENVÍOS DE ENTREGA RÁPIDA,SUNAT,WEB,envíos de entrega rápida procedimiento general proc: despa-pg.28 envíos de entrega rápid,False,1
ENLACE,ENVÍOS DE ENTREGA RÁPIDA,SUNAT,WEB,ento y seguimiento de lo dispuesto en el presente procedimiento es de responsabilidad del intendente nacional de,False,1
ENLACE,ENVÍOS DE ENTREGA RÁPIDA,SUNAT,WEB,iciones  y abreviaturas para efectos del presente procedimiento se entiende por: 1. buzón electrónico: a la secci,False,1
ENLACE,ENVÍOS DE ENTREGA RÁPIDA,SUNAT,WEB,a destinación aduanera pero no se ha culminado su trámite: b.1) en el despacho anticipado dentro del plazo,False,1
ENLACE,ENVÍOS DE ENTREGA RÁPIDA,SUNAT,WEB,"ón de correo electrónico hasta la culminación del trámite. d) revisar continuamente el correo electrónico,",False,1
ENLACE,ENVÍOS DE ENTREGA RÁPIDA,SUNAT,WEB,s de esta las comunicaciones que se generen en el trámite de su solicitud. 3. la respuesta del oce o del oi,False,1
ENLACE,ENVÍOS DE ENTREGA RÁPIDA,SUNAT,WEB,ra la procedencia en parte o improcedencia de una solicitud. d) el que declara la procedencia cuya ejecución,False,1
ENLACE,ENVÍOS DE ENTREGA RÁPIDA,SUNAT,WEB,la mpv-sunat 1. cuando el oce o el oi presenta su solicitud a través de la mpv-sunat y registra una dirección,False,1
ENLACE,ENVÍOS DE ENTREGA RÁPIDA,SUNAT,WEB,comunicaciones que se generen en el trámite de su solicitud. 3. la respuesta del oce o del oi a las comunicac,False,1
ENLACE,ENVÍOS DE ENTREGA RÁPIDA,SUNAT,WEB,"mentarias del d. leg. n° 943 que aprobó la ley de registro único de contribuyentes, aprobadas por resolución",False,1
ENLACE,ENVÍOS DE ENTREGA RÁPIDA,SUNAT,WEB,"a, la empresa es la declarante y para efectos del registro de la dseer se le identifica como exportador. f)",False,1
ENLACE,ENVÍOS DE ENTREGA RÁPIDA,SUNAT,WEB,bandeja de spam o de correo no deseado. 2. con el registro de la mencionada dirección de correo electrónico,False,1
ENLACE,ENVÍOS DE ENTREGA RÁPIDA,SUNAT,WEB,"ción del igv se realiza con cheque, este debe ser certificado o de gerencia. 4. cuando la dseer se encuentra ac",False,1
ENLACE,ENVÍOS DE ENTREGA RÁPIDA,SUNAT,WEB,o la persona natural o jurídica que cuenta con la autorización otorgada por la autoridad competente y acreditada,False,1
ENLACE,Procedimientos - IMPORTACION DEFINITIVA,SUNAT,WEB,importacion para el consumo procedimiento general proc: despa-pg.01 importación para el con,False,1
ENLACE,RENIEC | Mesa de Partes Virtual,RENIEC,WEB,importante × verifique primero si el trámite del procedimiento que desea solicitar cuenta con un formato disponi,False,1
ENLACE,RENIEC | Mesa de Partes Virtual,RENIEC,WEB,/ gti - sgis importante × verifique primero si el trámite del procedimiento que desea solicitar cuenta con,False,1
ENLACE,RENIEC | Mesa de Partes Virtual,RENIEC,WEB,nible para descargar. consulte la información del trámite y las indicaciones para llenado del formato a uti,False,1
ENLACE,RENIEC | Mesa de Partes Virtual,RENIEC,WEB,lizar. nota: no todos los trámites o solicitudes requieren un formato especial. ent,False,1
ENLACE,RENIEC | Mesa de Partes Virtual,RENIEC,WEB,formato a utilizar. nota: no todos los trámites o solicitudes requieren un formato especial. entendido,False,1
ENLACE,Renovar DNI Azul o DNIe  para mayores de 17 Años - Trámite - Registro Nacional de Identificación y Estado Civil - Plataforma del Estado Peruano,GOB.PE,WEB,ar dni azul o dnie para mayores de 17 añosiniciar trámite si tu dni caducó debes solicitar la renovación al,False,1
ENLACE,Renovar DNI Azul o DNIe  para mayores de 17 Años - Trámite - Registro Nacional de Identificación y Estado Civil - Plataforma del Estado Peruano,GOB.PE,WEB,ficación y estado civil (reniec). puedes hacer el trámite cuando tu dni esté vencido o desde 60 días antes,False,1
ENLACE,Renovar DNI Azul o DNIe  para mayores de 17 Años - Trámite - Registro Nacional de Identificación y Estado Civil - Plataforma del Estado Peruano,GOB.PE,WEB,"s a partir de la fecha de emisión. si realizas el trámite de manera presencial, puedes solicitar la modific",False,1
ENLACE,Renovar DNI Azul o DNIe  para mayores de 17 Años - Trámite - Registro Nacional de Identificación y Estado Civil - Plataforma del Estado Peruano,GOB.PE,WEB,si tu dni caducó debes solicitar la renovación al registro nacional de identificación y estado civil (reniec,False,1
ENLACE,Renovar DNI Azul o DNIe  para mayores de 17 Años - Trámite - Registro Nacional de Identificación y Estado Civil - Plataforma del Estado Peruano,GOB.PE,WEB,iado:copia del acta de matrimonio expedida por el registro del estado civil con la anotación marginal de la,False,1
ENLACE,Renovar DNI Azul o DNIe  para mayores de 17 Años - Trámite - Registro Nacional de Identificación y Estado Civil - Plataforma del Estado Peruano,GOB.PE,WEB,"el acta de defunción del cónyuge, expedida por el registro del estado civil.(*)(*) no es necesario presentar",False,1
ENLACE,Renovar DNI Azul o DNIe  para mayores de 17 Años - Trámite - Registro Nacional de Identificación y Estado Civil - Plataforma del Estado Peruano,GOB.PE,WEB,"mite es presencial, gratuito y debes presentar tu certificado médico de discapacidad o carné de conadis.para ac",False,1
ENLACE,Renovar DNI Azul o DNIe  para mayores de 17 Años - Trámite - Registro Nacional de Identificación y Estado Civil - Plataforma del Estado Peruano,GOB.PE,WEB,"nal, ya que debes ingresar la clave secreta de tu certificado y firma digital.para una atención más rápida y ef",False,1
ENLACE,Renovar DNI Azul o DNIe  para mayores de 17 Años - Trámite - Registro Nacional de Identificación y Estado Civil - Plataforma del Estado Peruano,GOB.PE,WEB,iciar trámite si tu dni caducó debes solicitar la renovación al registro nacional de identificación y estado c,False,1
ENLACE,Renovar DNI Azul o DNIe  para mayores de 17 Años - Trámite - Registro Nacional de Identificación y Estado Civil - Plataforma del Estado Peruano,GOB.PE,WEB,de acuerdo a tu acta de nacimiento.el trámite de renovación por web te permite realizar 4 cambios: actualizar,False,1
ENLACE,Renovar DNI Azul o DNIe  para mayores de 17 Años - Trámite - Registro Nacional de Identificación y Estado Civil - Plataforma del Estado Peruano,GOB.PE,WEB,"de tu dni, luego continúa el proceso en la web de renovación de dni azul o dnie, de reniec.en el paso 1 te pre",False,1
ENLACE,Renovar DNI Azul o DNIe  para mayores de 17 Años - Trámite - Registro Nacional de Identificación y Estado Civil - Plataforma del Estado Peruano,GOB.PE,WEB,ces relacionados renovar dni para menores de edad duplicado de dni duplicado de dni electrónico (dnie) cambia,False,1
ENLACE,Solicitar duplicado de DNI Electrónico (DNIe) - Trámite - Registro Nacional de Identificación y Estado Civil - Plataforma del Estado Peruano,GOB.PE,WEB,"icitar duplicado de dni electrónico (dnie)iniciar trámite en caso de que pierdas tu dni electrónico (dnie),",False,1
ENLACE,Solicitar duplicado de DNI Electrónico (DNIe) - Trámite - Registro Nacional de Identificación y Estado Civil - Plataforma del Estado Peruano,GOB.PE,WEB,"dan usar tu dnie, pero no es un requisito para el trámite. una vez que empieces el proceso, no podrás solic",False,1
ENLACE,Solicitar duplicado de DNI Electrónico (DNIe) - Trámite - Registro Nacional de Identificación y Estado Civil - Plataforma del Estado Peruano,GOB.PE,WEB,os certificados digitales de persona natural.este trámite es personal.requisitosrecibo de pago por derechos,False,1
ENLACE,Solicitar duplicado de DNI Electrónico (DNIe) - Trámite - Registro Nacional de Identificación y Estado Civil - Plataforma del Estado Peruano,GOB.PE,WEB,"ti como titular, y deberás firmar los formatos de solicitud de cancelación y/o de nuevo certificado digital d",False,1
ENLACE,Solicitar duplicado de DNI Electrónico (DNIe) - Trámite - Registro Nacional de Identificación y Estado Civil - Plataforma del Estado Peruano,GOB.PE,WEB,"es “duplicado”, así como también contendrá nuevos certificados digitales de persona natural.este trámite es per",False,1
ENLACE,Solicitar duplicado de DNI Electrónico (DNIe) - Trámite - Registro Nacional de Identificación y Estado Civil - Plataforma del Estado Peruano,GOB.PE,WEB,formatos de solicitud de cancelación y/o de nuevo certificado digital de persona natural.para una atención más,False,1
ENLACE,Solicitar duplicado de DNI Electrónico (DNIe) - Trámite - Registro Nacional de Identificación y Estado Civil - Plataforma del Estado Peruano,GOB.PE,WEB,el estado reniec renovar o duplicar dni solicitar duplicado de dni electrónico (dnie)solicitar duplicado de d,False,1
ENLACE,Solicitar duplicado de DNI Electrónico (DNIe) - Trámite - Registro Nacional de Identificación y Estado Civil - Plataforma del Estado Peruano,GOB.PE,WEB,"roben o esté en muy mal estado, deberás pedir un duplicado. si te robaron el dni, te sugerimos denunciar el",False,1
ENLACE,Solicitar duplicado de DNI Electrónico (DNIe) - Trámite - Registro Nacional de Identificación y Estado Civil - Plataforma del Estado Peruano,GOB.PE,WEB,"el proceso, no podrás solicitar su anulación y el duplicado tendrá los mismos datos identificatorios, caracte",False,1
ENLACE,Oficinas y horarios a nivel nacional - Reniec,RENIEC,WEB,sic) noticias preguntas frecuentes texto único de procedimientos administrativos (tupa) iniciativas y recursos vo,False,1
ENLACE,Oficinas y horarios a nivel nacional - Reniec,RENIEC,WEB,sic) noticias preguntas frecuentes texto único de procedimientos administrativos (tupa) iniciativas y recursos vo,False,1
ENLACE,Oficinas y horarios a nivel nacional - Reniec,RENIEC,WEB,"s de nacimiento, matrimonio y defunción acerca de trámites y servicios preguntas frecuentes identidad y cer",False,1
ENLACE,Oficinas y horarios a nivel nacional - Reniec,RENIEC,WEB,tificados digitales acerca de trámites y servicios preguntas frecuentes empresa pública,False,1
ENLACE,Oficinas y horarios a nivel nacional - Reniec,RENIEC,WEB,"s de nacimiento, matrimonio y defunción acerca de trámites y servicios preguntas frecuentes identidad y cer",False,1
ENLACE,Oficinas y horarios a nivel nacional - Reniec,RENIEC,WEB,udadano servicios en línea conócenos apoyo social registro electoral contacto y ayuda transparencia ciudadan,False,1
ENLACE,Oficinas y horarios a nivel nacional - Reniec,RENIEC,WEB,ramas personal capacitado labor social y campañas registro electoral el padrón lo hacemos todos presentación,False,1
ENLACE,Oficinas y horarios a nivel nacional - Reniec,RENIEC,WEB,l del registrador civil presentación dirección de registro electoral legislación preguntas frecuentes glosar,False,1
ENLACE,Oficinas y horarios a nivel nacional - Reniec,RENIEC,WEB,"de nacimiento, matrimonio y defunción identidad y certificados digitales servicios en línea público en general",False,1
ENLACE,Oficinas y horarios a nivel nacional - Reniec,RENIEC,WEB,empresa pública y privada dni - certificado digital institucional mesa de partes virtual sopo,False,1
ENLACE,Oficinas y horarios a nivel nacional - Reniec,RENIEC,WEB,ites y servicios preguntas frecuentes identidad y certificados digitales acerca de trámites y servicios pregunt,False,1
ENLACE,Oficinas y horarios a nivel nacional - Reniec,RENIEC,WEB,atoria y otras iniciativas verificación de firmas inscripción de organizaciones políticas apoyo técnico elector,False,1
ENLACE,Oficinas y horarios a nivel nacional - Reniec,RENIEC,WEB,atoria y otras iniciativas verificación de firmas inscripción de organizaciones políticas apoyo técnico elector,False,1
ENLACE,Preguntas frecuentes del DNI - Reniec,RENIEC,WEB,sic) noticias preguntas frecuentes texto único de procedimientos administrativos (tupa) iniciativas y recursos vo,False,1
ENLACE,Preguntas frecuentes del DNI - Reniec,RENIEC,WEB,sic) noticias preguntas frecuentes texto único de procedimientos administrativos (tupa) iniciativas y recursos vo,False,1
ENLACE,Preguntas frecuentes del DNI - Reniec,RENIEC,WEB,"al registro civil más cercano, para verificar el procedimiento a seguir. ¿qué debo presentar para cambiar mi fir",False,1
ENLACE,Preguntas frecuentes del DNI - Reniec,RENIEC,WEB,"s de nacimiento, matrimonio y defunción acerca de trámites y servicios preguntas frecuentes identidad y cer",False,1
ENLACE,Preguntas frecuentes del DNI - Reniec,RENIEC,WEB,tificados digitales acerca de trámites y servicios preguntas frecuentes empresa pública,False,1
ENLACE,Preguntas frecuentes del DNI - Reniec,RENIEC,WEB,"s de nacimiento, matrimonio y defunción acerca de trámites y servicios preguntas frecuentes identidad y cer",False,1
ENLACE,Preguntas frecuentes del DNI - Reniec,RENIEC,WEB,presentar los siguientes requisitos: • formato de solicitud dirigida a la sub dirección de depuración registr,False,1
ENLACE,Preguntas frecuentes del DNI - Reniec,RENIEC,WEB,ra plataformas virtuales.  adjuntando al pago una solicitud dirigida a la sub dirección de vínculos y archivo,False,1
ENLACE,Preguntas frecuentes del DNI - Reniec,RENIEC,WEB,"í: ingresa a la mesa de partes virtual y escribe ""solicitud de devolución de pago efectuado"". descarga el for",False,1
ENLACE,Preguntas frecuentes del DNI - Reniec,RENIEC,WEB,udadano servicios en línea conócenos apoyo social registro electoral contacto y ayuda transparencia ciudadan,False,1
ENLACE,Preguntas frecuentes del DNI - Reniec,RENIEC,WEB,ramas personal capacitado labor social y campañas registro electoral el padrón lo hacemos todos presentación,False,1
ENLACE,Preguntas frecuentes del DNI - Reniec,RENIEC,WEB,l del registrador civil presentación dirección de registro electoral legislación preguntas frecuentes glosar,False,1
ENLACE,Preguntas frecuentes del DNI - Reniec,RENIEC,WEB,"de nacimiento, matrimonio y defunción identidad y certificados digitales servicios en línea público en general",False,1
ENLACE,Preguntas frecuentes del DNI - Reniec,RENIEC,WEB,empresa pública y privada dni - certificado digital institucional mesa de partes virtual sopo,False,1
ENLACE,Preguntas frecuentes del DNI - Reniec,RENIEC,WEB,ites y servicios preguntas frecuentes identidad y certificados digitales acerca de trámites y servicios pregunt,False,1
ENLACE,Preguntas frecuentes del DNI - Reniec,RENIEC,WEB,"ta, siempre que esta oficina registral cuente con autorización para ello; y si la municipalidad ya no existe deb",False,1
ENLACE,Preguntas frecuentes del DNI - Reniec,RENIEC,WEB,atoria y otras iniciativas verificación de firmas inscripción de organizaciones políticas apoyo técnico elector,False,1
ENLACE,Preguntas frecuentes del DNI - Reniec,RENIEC,WEB,atoria y otras iniciativas verificación de firmas inscripción de organizaciones políticas apoyo técnico elector,False,1
ENLACE,Preguntas frecuentes del DNI - Reniec,RENIEC,WEB,nie: paga s/47.00 con el código 00524 y concepto “inscripción extemporánea – para personal mayores de 20 años –,False,1
ENLACE,Preguntas frecuentes del DNI - Reniec,RENIEC,WEB,: pago de s/30.00 con el código 02121 y concepto “renovación de dni mayores de 17 años de edad” en el banco de,False,1
ENLACE,Preguntas frecuentes del DNI - Reniec,RENIEC,WEB,pago de s/ 16.00 con el código 02122 y concepto “renovación de dni menores de 17 años de edad” en el banco de,False,1
ENLACE,Preguntas frecuentes del DNI - Reniec,RENIEC,WEB,tos: paga s/41.00 con el código 00525 y concepto “renovación de dni electrónico” el banco de la nación o www.p,False,1
ENLACE,Preguntas frecuentes del DNI - Reniec,RENIEC,WEB,"el dni azul y electrónico. ¿se puede tramitar el duplicado de menores vía internet? no, el dni de menores so",False,1
ENLACE,Preguntas frecuentes del DNI - Reniec,RENIEC,WEB,"cumentos. se perdió mi dni azul, ¿cómo tramito un duplicado por internet? para este trámite, siempre y cuando",False,1
ENLACE,Preguntas frecuentes del DNI - Reniec,RENIEC,WEB,: pago de s/21.00 con el código 00523 y concepto “duplicado del dni vía web o pvm” en el banco de la nación o,False,1
